date,volumeUSD,totalValueLockedUSD,priceUSD,feesUSD,open,high,low,close,token_id
2022-04-09,641837661.5688763,948136554.8486642,1.0,457177.32039512816,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-08,1269284266.5371375,899249852.0994071,1.0,942842.0741132974,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-07,1040244526.2740968,905872716.2498388,1.0,828841.9774810312,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-06,1572012188.5655391,869545118.345706,1.0,1344095.278776018,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-05,1012547507.8762118,969899262.094386,1.0,767920.00768153,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-04,1033454658.777532,1002072989.878962,1.0,771010.9460870819,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-03,718152838.3195417,1009901425.226678,1.0,590700.1959202718,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-02,981102554.5111188,994252479.4721743,1.0,802203.0995517762,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-01,1091995254.276936,1018912563.903448,1.0,892990.6344226592,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-31,1070859154.6067992,926788700.4650629,1.0,827444.5531623916,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-30,1046058720.5958056,1008178649.038303,1.0,803233.1898947991,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-29,1131448761.6516736,1030361485.223164,1.0,880808.8718411967,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-28,1065585602.0067432,1007954125.038859,1.0,872846.1383141627,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-27,689903505.6852921,1041270440.31407,1.0,637304.3436339842,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-26,538481277.9847118,991213998.355893,1.0,413785.42726679734,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-25,1139198610.3368995,966087235.6560501,1.0,951630.2582595752,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-24,1259921397.4944272,1028618241.744561,1.0,938688.2638179422,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-23,875684743.8277526,939250324.168685,1.0,758739.1524139309,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-22,982038454.7649897,990430050.001737,1.0,757316.6931170387,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-21,821929357.6828526,941513977.9371619,1.0,595613.4599962279,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-20,724740604.3094966,994917981.9823662,1.0,545935.6052027649,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-19,681693619.3875457,1047461113.681583,1.0,512480.4870662369,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-18,1012365247.2224692,1041747891.613498,1.0,846107.3634706597,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-17,837569345.7130527,986565267.753647,1.0,601995.0404889778,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-16,1276188170.823116,978008475.679703,1.0,1193716.7389514493,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-15,796489364.9604452,945039537.685658,1.0,668851.0513910408,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-14,827087116.1909817,960943062.7610788,1.0,717202.3440178196,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-13,697600226.7857729,917359772.608152,1.0,558634.7139465255,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-12,508840679.74089247,916152782.8323741,1.0,413619.7493664825,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-11,950854710.3232424,929809038.143371,1.0,859361.7415169544,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-10,946707811.9435136,973079897.2267662,1.0,924496.6045206061,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-09,964758944.3280851,1018612292.307218,1.0,853020.2459494115,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-08,1253727744.506494,922671942.1716311,1.0,1055970.1440314653,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-07,1133630979.8814588,821364095.779659,1.0,955176.5968692461,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-06,734819880.4988217,847728558.8739289,1.0,556763.1220198241,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-05,575501874.2880429,894781848.017334,1.0,431593.7186767527,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-04,1380350920.0889454,875858207.84532,1.0,1030165.0630254312,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-03,982680101.2976164,948881668.217411,1.0,710781.2314706437,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-02,1503799011.7103467,972564669.384232,1.0,1167294.954341967,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-03-01,1461019002.0733097,973965557.2768979,1.0,1160658.7157946285,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-28,1456217812.2251632,978645755.522892,1.0,1157397.3227147236,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-27,1338374470.0552163,865033546.117972,1.0,1110518.147180439,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-26,815261640.5034187,946482427.872937,1.0,618426.9733121212,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-25,1679167550.7743034,985253694.139735,1.0,1255075.239789432,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-24,2624010935.764992,944343293.1549591,1.0,2100274.923641564,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-23,1085853838.722242,964759208.1823281,1.0,785703.6155011909,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-22,1249327149.9120116,966347471.291686,1.0,1055225.166638257,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-21,1660664100.5056567,949819960.085358,1.0,1400456.0725657132,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-20,1044661893.411136,961657399.565879,1.0,831536.7061280606,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-19,612201027.1627392,998278795.453005,1.0,465766.99297464686,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-18,1109737839.559023,1026894360.115218,1.0,841486.3659864289,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-17,1290475506.0732694,1069021433.038215,1.0,1060988.8137163145,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-16,909974457.7551296,1132285767.963819,1.0,656101.1390577457,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-15,958873090.5918211,1173885208.120889,1.0,715115.682176626,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-14,788404967.9276367,1058383551.123562,1.0,555486.5257068097,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-13,583939891.4951628,1020399115.99506,1.0,452380.4642300393,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-12,901208813.7715431,1036006352.392159,1.0,728525.8670711117,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-11,1499069415.6263885,1030939759.800182,1.0,1224140.4204031168,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-10,1427411788.9946399,1090353617.333789,1.0,1139399.434236296,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-09,867922578.7133107,1129527548.596752,1.0,660494.5181188877,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-08,968773857.9249469,1064392112.409808,1.0,825629.4098918732,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-07,955400164.6769946,1099531089.245436,1.0,740683.6005850098,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-06,712588098.4643745,1071546704.969944,1.0,535134.7522396215,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-05,959137623.9666947,1035775185.623865,1.0,698735.1320811367,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-04,976350225.0402083,987322696.494895,1.0,798037.8438425283,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-03,994423502.8277283,959913513.16759,1.0,729278.1187784454,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-02,1012139056.140081,945166147.172388,1.0,783752.3420698218,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-02-01,1135470477.2483842,975411279.777569,1.0,853044.0429191443,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-31,1068225161.4173292,944800751.397242,1.0,760127.8340250889,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-30,771995327.7598698,873813178.8662012,1.0,541207.9015536,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-29,1002201767.92376,833879122.974392,1.0,607377.6595624461,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-28,1871786180.5750544,742762958.82184,1.0,1147231.5668959036,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-27,1685469876.4890232,698860218.100146,1.0,1247514.068118336,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-26,2101761299.7752087,742927096.986884,1.0,1518089.5127702556,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-25,1311117139.8703413,742522239.972758,1.0,969414.7406119533,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-24,2603080623.5477104,677477150.622141,1.0,1927014.4062643251,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-23,1794552659.9890065,633617018.486225,1.0,1047713.0248662528,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-22,1955149606.4060209,545992203.8222469,1.0,1624905.2486792116,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-21,3386316700.8592763,614694835.471252,1.0,2983710.691812238,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-20,1228681494.1019049,637658210.132261,1.0,904933.6318706032,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-19,1064749306.6731224,686322848.975,1.0,765409.0382657457,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-18,1042380160.5538262,674878312.592064,1.0,789757.8483713376,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-17,930986130.1434125,629493598.438932,1.0,672997.48917715,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-16,558597128.0524725,679809123.98822,1.0,440217.3171152893,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-15,591895438.6296314,673311736.592327,1.0,449191.6517964759,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-14,869548981.4413494,668197911.717538,1.0,664001.6109926498,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-13,1216849695.9890127,623601874.048253,1.0,814912.019235808,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-12,968328620.4626495,697137832.9753951,1.0,685421.6546719733,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-11,1030233903.7244024,721741129.157237,1.0,731308.9135003864,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-10,1648646837.4607315,631575813.164834,1.0,1167019.8764372235,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-09,758995865.5172178,663280729.130279,1.0,524764.7720621072,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-08,1417583172.1457796,630343455.7941669,1.0,1017057.0039023272,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-07,1630811824.6023722,599689529.657098,1.0,1511201.9356242293,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-06,1243435722.1458988,610558881.549721,1.0,1220933.3823303632,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-05,1436758334.659619,632516484.31824,1.0,1336974.1817499415,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-04,1002747814.6240664,690254445.362259,1.0,774666.4809109984,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-03,759713741.5130714,680118257.034884,1.0,603868.103850878,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-02,662712678.6257576,716152744.485536,1.0,499555.9633704043,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-01-01,657313711.546991,664470097.244544,1.0,547214.1008432338,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-31,861932478.0197994,620048357.737866,1.0,867943.4650708737,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-30,761627613.8762834,631103421.024293,1.0,703620.8562130594,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-29,920909802.0551504,625307644.561468,1.0,817192.4218771328,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-28,1317605316.6214707,713678285.69758,1.0,1209705.83608048,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-27,611147104.3989046,883090856.242016,1.0,496766.76079201617,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-26,631337726.9748602,898348514.9767289,1.0,520374.86848124914,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-25,611532175.4698884,918280418.0961902,1.0,542419.6728866348,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-24,798005149.5174853,890530874.991139,1.0,672490.0419498924,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-23,1014534662.1435148,973405782.5922382,1.0,1025025.4446393752,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-22,793731173.4666796,939323312.815771,1.0,771234.2952781343,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-21,1004977823.229221,984144492.423581,1.0,907564.3095849791,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-20,1430881465.8958793,912843319.60895,1.0,1394545.7841985407,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-19,1052472246.2376616,894370064.797643,1.0,993203.1292534451,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-18,1185914823.0644765,883849593.556722,1.0,1030537.0855976124,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-17,1776317964.51845,770507170.681251,1.0,1549780.8790875247,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-16,1253719996.608922,848723278.30113,1.0,1063622.4193459167,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-15,2267373807.700917,878873929.66446,1.0,1884442.326511053,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-14,1433376144.3568847,803411693.561817,1.0,1167411.400013286,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-13,1585274900.1614194,741162406.4425101,1.0,1498827.4068104003,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-12,897053278.5081577,875421902.576715,1.0,738194.5261960647,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-11,1316524953.7545056,828286624.0620052,1.0,1349798.7898632947,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-10,2117135678.1958847,754127759.2413089,1.0,1899747.8548671743,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-09,1946232989.093829,851281634.6793821,1.0,1607042.5734524787,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-08,1246462990.340909,969974658.286593,1.0,1164336.292872414,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-07,1219214842.648384,936246938.361261,1.0,1067781.5340721793,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-06,2258844024.539453,952670876.1274489,1.0,1850846.22872008,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-05,1756674834.9829066,845645503.2752771,1.0,1420973.4426340982,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-04,2651727224.4957414,830617447.072267,1.0,2622088.982941085,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-03,2015777334.9638844,808559032.4090651,1.0,1653179.0248234172,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-02,1587348798.0871515,915173557.136085,1.0,1382615.4767658373,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-12-01,1324780938.726174,950217029.054299,1.0,1256439.9690916624,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-30,2017509755.1065052,948621861.24713,1.0,1728938.22746629,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-29,1112977857.8147397,913440241.1386031,1.0,838709.4513570671,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-28,1269125921.2607408,793847247.700025,1.0,1103560.336911704,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-27,881742537.9552418,715766167.49073,1.0,697951.0736939512,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-26,2077369835.095888,669976547.085772,1.0,1730592.6297855016,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-25,1023188698.1968876,855280454.719616,1.0,939338.4656190637,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-24,1235204862.6120646,724773498.831295,1.0,1050522.808465716,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-23,1293275019.578035,755763388.5989451,1.0,1204618.123821326,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-22,1580795173.797952,697565979.566211,1.0,1218649.308799378,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-21,785311002.3330666,746020875.627356,1.0,736341.3461664381,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-20,790738797.8415829,783333503.4150611,1.0,678573.963949008,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-19,1189996413.3824904,732721726.9644451,1.0,888818.7360274957,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-18,1713229987.0160668,585774828.048032,1.0,1402021.6282937012,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-17,1157589155.1240003,650003955.779251,1.0,1009249.1742766832,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-16,1497372732.9999037,532779294.762802,1.0,1601661.3783458397,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-15,875639640.6590861,641528082.8731769,1.0,1094636.514957487,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-14,692588752.325074,680954350.406343,1.0,608496.4673729828,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-13,512910792.0608876,682027724.107667,1.0,470536.7218896331,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-12,1142563102.142644,686176784.506034,1.0,1143288.777266866,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-11,867534374.6812389,727379721.6746731,1.0,750667.3040698909,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-10,1550961048.2355976,683265569.466348,1.0,1579419.1460119733,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-09,675808714.932252,750001119.61376,1.0,856995.5534496492,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-08,725000462.4717289,797476887.747977,1.0,708450.1675982936,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-07,415264711.04844385,723330745.196568,1.0,444445.5030829173,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-06,451978737.9677205,660712600.818204,1.0,516400.32010830566,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-05,420953574.2866704,639707018.6302351,1.0,472598.25857702334,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-04,616915381.1100413,625530123.070077,1.0,718691.066666956,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-03,656097312.905258,665888177.704636,1.0,806324.9661834419,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-02,702080814.5052565,662776060.046212,1.0,718158.310090754,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-11-01,596768603.0104913,582843767.944729,1.0,630125.8915899172,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-10-31,552399235.654127,576581860.8470069,1.0,666251.1563021889,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-10-30,549863981.8396882,586050721.218323,1.0,633092.2812074585,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-10-29,700769485.0555753,641960395.872115,1.0,794589.6956503689,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-10-28,919453758.3775245,614936272.3281089,1.0,1037900.2980662656,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-10-27,1147384299.0755885,503653478.565537,1.0,1445831.9010238834,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2021-10-26,752959030.8752854,561351154.775285,1.0,764824.2799655531,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
